degree,riskstat,1hop_degree,2hop_degree,1hop_riskstat,2hop_riskstat
0.9243155,-0.22917245,0.4610734,0.28207448,-0.023014016,-0.20203456
0.3095482,0.6381084,0.03383944,0.30275205,0.09847081,-0.5710323
0.73988533,-0.80735964,0.5123751,1.024877,-0.42612275,1.061503
0.3095482,0.6381084,0.03383944,0.30275205,0.09847081,-0.5710323
1.1702225,-0.80735964,0.79411405,1.0185146,-0.13345475,0.6701419
0.3095482,0.6381084,0.03383944,0.30275205,0.09847081,-0.5710323
1.1702225,-0.80735964,0.79411405,1.0185146,-0.13345475,0.6701419
0.73988533,-0.80735964,0.5123751,1.024877,-0.42612275,1.061503
1.1087458,0.34901476,0.862236,1.028058,0.33039635,0.23405366
-0.24374239,0.34901476,-0.2764939,-0.19828172,-0.0506242,-0.47039652
0.73988533,-0.80735964,0.5123751,1.024877,-0.42612275,1.061503
-0.24374239,0.34901476,-0.2764939,-0.19828172,-0.0506242,-0.47039652
0.73988533,-0.80735964,0.5123751,1.024877,-0.42612275,1.061503
-0.3052191,-0.518266,-0.2470585,0.43158928,-0.23837346,0.36823466
0.73988533,-0.80735964,0.5123751,1.024877,-0.42612275,1.061503
0.73988533,0.6381084,0.39631552,0.33456373,0.32487434,0.12223618
0.73988533,0.6381084,0.39631552,0.33456373,0.32487434,0.12223618
-0.61260283,0.6381084,-0.57168907,-0.6372828,-0.23837346,-0.5598505
0.9243155,-0.22917245,0.4610734,0.28207448,-0.023014016,-0.20203456
1.1702225,-0.80735964,0.79411405,1.0185146,-0.13345475,0.6701419
0.73988533,0.6381084,0.39631552,0.33456373,0.32487434,0.12223618
0.73988533,-0.80735964,0.5123751,1.024877,-0.42612275,1.061503
0.73988533,-0.80735964,0.5123751,1.024877,-0.42612275,1.061503
1.1702225,-0.80735964,0.79411405,1.0185146,-0.13345475,0.6701419
1.1702225,-0.80735964,0.79411405,1.0185146,-0.13345475,0.6701419
1.1702225,0.6381084,0.82943654,0.30275205,0.6672406,-0.44803303
0.3095482,0.34901476,-0.03175948,-0.10284672,0.120558955,-0.045490064
0.3095482,0.6381084,0.03383944,0.30275205,0.09847081,-0.5710323
-0.3052191,-0.518266,-0.2470585,0.43158928,-0.23837346,0.36823466
0.9243155,-0.22917245,0.4610734,0.28207448,-0.023014016,-0.20203456
0.5554551,0.34901476,0.18522157,-0.14420189,0.2309997,0.2675989
0.3095482,0.34901476,-0.03175948,-0.10284672,0.120558955,-0.045490064
0.73988533,0.6381084,0.39631552,0.33456373,0.32487434,0.12223618
0.67840856,0.6381084,0.3239885,-0.10920905,0.3193523,0.16696317
1.1702225,-0.80735964,0.79411405,1.0185146,-0.13345475,0.6701419
0.9243155,-0.22917245,0.4610734,0.28207448,-0.023014016,-0.20203456
0.73988533,-0.22917245,0.50060093,0.7862894,-0.16106494,-0.22439806
1.1087458,0.34901476,0.862236,1.028058,0.33039635,0.23405366
1.1087458,0.34901476,0.862236,1.028058,0.33039635,0.23405366
0.73988533,-0.80735964,0.5123751,1.024877,-0.42612275,1.061503
1.1702225,0.6381084,0.82943654,0.30275205,0.6672406,-0.44803303
-0.36669585,-0.80735964,-0.28153998,0.4586292,-0.6249161,-0.20203456
0.73988533,0.6381084,0.39631552,0.33456373,0.32487434,0.12223618
-0.67407954,0.34901476,-0.53552556,-0.20782523,-0.2438955,0.08869093
1.1702225,0.6381084,0.82943654,0.30275205,0.6672406,-0.44803303
0.73988533,-0.80735964,0.5123751,1.024877,-0.42612275,1.061503
-0.18226565,0.6381084,-0.33788776,-0.1998723,0.21995562,0.9496856
1.1702225,0.6381084,0.82943654,0.30275205,0.6672406,-0.44803303
-0.67407954,-0.80735964,-0.5775761,-0.42732576,-0.63596016,-0.36976078
1.1702225,0.6381084,0.82943654,0.30275205,0.6672406,-0.44803303
1.1087458,1.5053891,0.93708605,0.60814404,1.8323905,1.7100446
1.1702225,0.6381084,0.82943654,0.30275205,0.6672406,-0.44803303
-0.3052191,0.9272019,-0.29247314,0.40773052,0.40770486,1.240411
-0.3052191,-0.518266,-0.2470585,0.43158928,-0.23837346,0.36823466
0.67840856,0.34901476,0.27100474,-0.21259697,0.3193523,-0.3026703
0.06364128,0.6381084,-0.20837195,-0.05990097,0.07086062,-0.14612581
0.24807148,-0.518266,-0.11333761,-0.26031446,-0.2549396,0.12223618
1.6620364,2.37267,1.436647,0.035534035,2.5612993,1.2180475
-0.48964933,0.6381084,-0.48085976,0.20413588,-0.12793273,0.6477784
1.6620364,2.37267,1.436647,0.035534035,2.5612993,1.2180475
0.5554551,-0.518266,0.4047256,0.00054120127,-0.26598364,-0.33621556
1.4776062,2.37267,1.2583525,0.49203146,2.633086,1.3969555
-0.55112606,0.05992115,-0.570007,-0.537076,-0.33777013,-0.2355798
0.06364128,0.05992115,-0.18650565,-0.30803198,-0.27150568,-0.24676156
0.37102494,-0.22917245,-0.05446679,-0.6261487,-0.20524125,-0.6045775
-0.3052191,-0.518266,-0.2470585,0.43158928,-0.23837346,0.36823466
-0.3052191,-0.518266,-0.2470585,0.43158928,-0.23837346,0.36823466
-0.67407954,-0.80735964,-0.5775761,-0.42732576,-0.63596016,-0.36976078
-0.3052191,0.34901476,-0.3177035,-0.30803198,0.10951488,0.23405366
0.67840856,0.6381084,0.3239885,-0.10920905,0.3193523,0.16696317
0.18659474,-0.80735964,-0.14025,-0.22850281,-0.27702773,0.010418682
-0.4281726,0.34901476,-0.38498443,-0.11716197,-0.21076328,-0.10139881
1.4776062,2.37267,1.2583525,0.49203146,2.633086,1.3969555
-0.55112606,-0.518266,-0.54309464,-0.52912307,-0.49790922,-0.45921478
1.6620364,2.37267,1.436647,0.035534035,2.5612993,1.2180475
0.67840856,0.34901476,0.27100474,-0.21259697,0.3193523,-0.3026703
0.06364128,-0.518266,-0.23696636,-0.33030015,-0.315682,0.08869093
-0.24374239,0.6381084,-0.3824614,-0.7406707,-0.028536053,-0.68284976
0.18659474,0.6381084,-0.065399945,0.34092605,0.15369117,0.30114415
1.1087458,0.34901476,0.862236,1.028058,0.33039635,0.23405366
-0.67407954,-0.80735964,-0.5775761,-0.42732576,-0.63596016,-0.36976078
0.73988533,0.6381084,0.39631552,0.33456373,0.32487434,0.12223618
0.37102494,0.05992115,0.087664194,0.34887898,0.22547767,0.49123392
0.06364128,-0.22917245,-0.1553882,-0.33189073,-0.2880718,-0.26912504
0.18659474,0.6381084,-0.065399945,0.34092605,0.15369117,0.30114415
-0.4281726,-0.80735964,-0.425353,-0.42891634,-0.5807398,-0.2355798
0.5554551,0.34901476,0.18522157,-0.14420189,0.2309997,0.2675989
0.06364128,-0.22917245,-0.1553882,-0.33189073,-0.2880718,-0.26912504
-0.24374239,-0.22917245,-0.34882092,-0.20623463,-0.2604616,-0.07903531
0.5554551,0.34901476,0.18522157,-0.14420189,0.2309997,0.2675989
-0.55112606,0.05992115,-0.570007,-0.537076,-0.33777013,-0.2355798
-0.4281726,-0.80735964,-0.425353,-0.42891634,-0.5807398,-0.2355798
-0.24374239,-0.22917245,-0.28153998,-0.3557495,-0.3709024,-0.43685126
-0.24374239,-0.22917245,-0.28153998,-0.3557495,-0.3709024,-0.43685126
1.1087458,0.34901476,0.862236,1.028058,0.33039635,0.23405366
0.002164542,0.9272019,-0.23023826,0.09756678,0.18130136,0.56950617
1.4776062,2.37267,1.2583525,0.49203146,2.633086,1.3969555
-0.67407954,-0.518266,-0.6128986,-0.72794604,-0.5862618,-0.70521325
1.6620364,2.37267,1.436647,0.035534035,2.5612993,1.2180475
-0.797033,-0.80735964,-0.6137396,-0.65159804,-0.60835,-0.54866874
-0.24374239,-0.22917245,-0.28153998,-0.3557495,-0.3709024,-0.43685126
0.43250167,0.34901476,0.11962264,0.025990536,0.21995562,0.32350764
1.4776062,2.37267,1.2583525,0.49203146,2.633086,1.3969555
0.12511802,0.6381084,-0.15622921,-0.1823759,0.054294508,-0.1908528
-0.120788924,-0.22917245,-0.2537866,0.18504888,-0.31015995,0.6254149
0.43250167,0.34901476,0.11962264,0.025990536,0.21995562,0.32350764
0.43250167,0.34901476,0.11962264,0.025990536,0.21995562,0.32350764
0.5554551,0.34901476,0.18522157,-0.14420189,0.2309997,0.2675989
0.43250167,0.34901476,0.11962264,0.025990536,0.21995562,0.32350764
-0.05931219,0.6381084,-0.18398261,0.7799271,-0.0064479043,0.96086735
0.73988533,0.6381084,0.39631552,0.33456373,0.32487434,0.12223618
-0.3052191,-0.518266,-0.2470585,0.43158928,-0.23837346,0.36823466
0.37102494,-0.22917245,-0.05446679,-0.6261487,-0.20524125,-0.6045775
0.18659474,-0.80735964,-0.15622921,-0.45595625,-0.5752177,-0.5710323
1.6620364,2.37267,1.436647,0.035534035,2.5612993,1.2180475
0.67840856,0.34901476,0.27100474,-0.21259697,0.3193523,-0.3026703
0.67840856,0.6381084,0.3239885,-0.10920905,0.3193523,0.16696317
-0.05931219,0.05992115,-0.13520393,0.3838718,-0.14449883,0.36823466
0.002164542,0.9272019,-0.20164385,-0.05512922,0.1868234,-0.26912504
0.67840856,0.6381084,0.3239885,-0.10920905,0.3193523,0.16696317
1.6620364,2.37267,1.436647,0.035534035,2.5612993,1.2180475
0.67840856,0.34901476,0.27100474,-0.21259697,0.3193523,-0.3026703
-0.9814632,-0.518266,-0.6759745,-0.5847935,-0.5696957,-0.3026703
-0.4281726,0.34901476,-0.38498443,-0.11716197,-0.21076328,-0.10139881
-0.120788924,-0.518266,-0.3883485,-0.020136384,-0.4371668,-0.045490064
-0.05931219,0.05992115,-0.13520393,0.3838718,-0.14449883,0.36823466
-0.67407954,0.34901476,-0.53552556,-0.20782523,-0.2438955,0.08869093
0.18659474,-0.80735964,-0.14025,-0.22850281,-0.27702773,0.010418682
-1.1658933,-0.80735964,-0.73568636,-0.65796036,-0.6967026,-0.716395
1.1087458,0.34901476,0.862236,1.028058,0.33039635,0.23405366
-0.4281726,0.34901476,-0.38498443,-0.11716197,-0.21076328,-0.10139881
0.002164542,0.9272019,-0.23023826,0.09756678,0.18130136,0.56950617
0.43250167,0.9272019,0.13560186,0.15800896,0.62306434,0.78195935
1.6620364,2.37267,1.436647,0.035534035,2.5612993,1.2180475
0.12511802,0.6381084,-0.15622921,-0.1823759,0.054294508,-0.1908528
-0.3052191,0.34901476,-0.4404912,-0.20782523,-0.3598583,-0.20203456
0.67840856,1.2162955,0.38033628,0.34251663,0.8991662,1.10623
-0.67407954,0.34901476,-0.53552556,-0.20782523,-0.2438955,0.08869093
-0.67407954,-0.80735964,-0.5775761,-0.42732576,-0.63596016,-0.36976078
1.6620364,2.37267,1.436647,0.035534035,2.5612993,1.2180475
-0.18226565,0.05992115,-0.3109754,-0.14579247,-0.20524125,-0.45921478
0.3095482,0.9272019,0.11457657,0.20095472,0.5347117,0.7372323
1.4776062,2.37267,1.2583525,0.49203146,2.633086,1.3969555
-0.48964933,0.6381084,-0.44974235,-0.41619167,-0.028536053,-0.3250338
1.6620364,2.37267,1.436647,0.035534035,2.5612993,1.2180475
0.37102494,-0.22917245,-0.05446679,-0.6261487,-0.20524125,-0.6045775
-0.05931219,0.05992115,-0.22855625,0.1261973,0.07086062,0.50241566
0.67840856,1.2162955,0.38033628,0.34251663,0.8991662,1.10623
0.43250167,0.9272019,0.13560186,0.15800896,0.62306434,0.78195935
0.5554551,0.34901476,0.18522157,-0.14420189,0.2309997,0.2675989
1.1087458,1.5053891,0.93708605,0.60814404,1.8323905,1.7100446
-0.55112606,0.05992115,-0.570007,-0.537076,-0.33777013,-0.2355798
0.06364128,-0.518266,-0.23696636,-0.33030015,-0.315682,0.08869093
0.18659474,-0.80735964,-0.14025,-0.22850281,-0.27702773,0.010418682
-0.55112606,-0.518266,-0.54309464,-0.52912307,-0.49790922,-0.45921478
0.37102494,-0.22917245,-0.05446679,-0.6261487,-0.20524125,-0.6045775
-0.36669585,-0.22917245,-0.42367098,-0.05512922,-0.4040346,-0.2355798
1.047269,1.5053891,0.5182622,-0.08853147,1.1310918,0.2228719
0.43250167,0.9272019,0.13560186,0.15800896,0.62306434,0.78195935
1.1087458,0.34901476,0.862236,1.028058,0.33039635,0.23405366
-0.48964933,0.05992115,-0.5330025,-0.6500074,-0.3322481,-0.54866874
0.18659474,-0.80735964,-0.14025,-0.22850281,-0.27702773,0.010418682
0.06364128,0.05992115,-0.18650565,-0.30803198,-0.27150568,-0.24676156
0.06364128,0.05992115,-0.18650565,-0.30803198,-0.27150568,-0.24676156
0.3095482,0.9272019,0.11457657,0.20095472,0.5347117,0.7372323
1.047269,1.5053891,0.5182622,-0.08853147,1.1310918,0.2228719
0.73988533,0.6381084,0.39631552,0.33456373,0.32487434,0.12223618
0.67840856,0.6381084,0.3239885,-0.10920905,0.3193523,0.16696317
0.18659474,0.6381084,-0.065399945,0.34092605,0.15369117,0.30114415
0.37102494,0.05992115,0.087664194,0.34887898,0.22547767,0.49123392
1.6620364,2.37267,1.436647,0.035534035,2.5612993,1.2180475
0.06364128,-0.518266,-0.23696636,-0.33030015,-0.315682,0.08869093
1.1087458,1.5053891,0.93708605,0.60814404,1.8323905,1.7100446
0.06364128,0.05992115,-0.18650565,-0.30803198,-0.27150568,-0.24676156
-0.67407954,-0.80735964,-0.5775761,-0.42732576,-0.63596016,-0.36976078
-0.4281726,-0.80735964,-0.425353,-0.42891634,-0.5807398,-0.2355798
-0.24374239,-0.22917245,-0.28153998,-0.3557495,-0.3709024,-0.43685126
-0.05931219,0.6381084,-0.18398261,0.7799271,-0.0064479043,0.96086735
0.002164542,0.9272019,-0.20164385,-0.05512922,0.1868234,-0.26912504
-0.18226565,0.05992115,-0.3109754,-0.14579247,-0.20524125,-0.45921478
0.06364128,-0.22917245,-0.1553882,-0.33189073,-0.2880718,-0.26912504
0.3095482,0.9272019,0.11457657,0.20095472,0.5347117,0.7372323
0.67840856,0.6381084,0.3239885,-0.10920905,0.3193523,0.16696317
-0.18226565,0.05992115,-0.3109754,-0.14579247,-0.20524125,-0.45921478
-0.120788924,-0.22917245,-0.2537866,0.18504888,-0.31015995,0.6254149
-0.9199865,-0.22917245,-0.6759745,-0.670685,-0.5641737,-0.59339577
-0.7355563,-0.22917245,-0.6187857,-0.61183345,-0.48134312,-0.52630526
-1.3503236,-0.80735964,-0.75839365,-0.62932986,-0.68013644,-0.53748703
-0.7355563,-0.22917245,-0.6187857,-0.61183345,-0.48134312,-0.52630526
-0.67407954,-0.22917245,-0.5901913,-0.53389484,-0.46477702,-0.49276
-0.67407954,-0.80735964,-0.60617054,-0.57047826,-0.64700425,-0.53748703
-0.7355563,-0.22917245,-0.6187857,-0.61183345,-0.48134312,-0.52630526
-0.7355563,-1.0964532,-0.6314009,-0.689772,-0.71326864,-0.63812274
-0.61260283,-0.80735964,-0.5742121,-0.65159804,-0.64700425,-0.77230376
-0.9814632,-0.518266,-0.71718407,-0.7549859,-0.64700425,-0.7499403
-0.61260283,-0.80735964,-0.51365924,-0.42732576,-0.60282797,-0.47039652
-0.9814632,-1.0964532,-0.6818616,-0.689772,-0.7353568,-0.7275768
-0.7355563,-1.0964532,-0.6314009,-0.689772,-0.71326864,-0.63812274
-0.48964933,0.05992115,-0.55823284,-0.6372828,-0.41507867,-0.53748703
-0.48964933,-0.80735964,-0.52879745,-0.5275325,-0.6249161,-0.671668
-0.9199865,-0.22917245,-0.6759745,-0.670685,-0.5641737,-0.59339577
-0.05931219,-0.22917245,-0.27733493,-0.4002858,-0.36538035,-0.54866874
-0.24374239,0.6381084,-0.45310637,-0.65796036,-0.07271235,-0.63812274
0.18659474,0.05992115,-0.13520393,-0.77248234,-0.1997192,-0.76112205
-0.67407954,-0.22917245,-0.5901913,-0.53389484,-0.46477702,-0.49276
-0.48964933,0.05992115,-0.55823284,-0.6372828,-0.41507867,-0.53748703
-0.61260283,0.05992115,-0.5910323,-0.58797467,-0.3709024,-0.45921478
-0.48964933,-0.22917245,-0.49768,-0.4702715,-0.4371668,-0.5039418
-0.9814632,-0.518266,-0.6852256,-0.6834097,-0.6249161,-0.68284976
-0.36669585,-0.22917245,-0.46824458,-0.36847416,-0.315682,-0.10139881
-0.55112606,0.05992115,-0.5069311,-0.2380463,-0.3046379,0.27878064
-0.4281726,-0.518266,-0.45478842,-0.12670547,-0.48134312,-0.1684893
0.18659474,0.05992115,-0.13520393,-0.77248234,-0.1997192,-0.76112205
-0.7355563,-0.22917245,-0.5994424,-0.4702715,-0.39851257,0.032782182
-0.18226565,-0.22917245,-0.34966195,-0.30803198,-0.3874685,-0.48157826
-0.05931219,-0.22917245,-0.27733493,-0.4002858,-0.36538035,-0.54866874
-0.67407954,-0.80735964,-0.60617054,-0.57047826,-0.64700425,-0.53748703
-0.7355563,-1.0964532,-0.6314009,-0.689772,-0.71326864,-0.63812274
0.18659474,0.05992115,-0.13520393,-0.77248234,-0.1997192,-0.76112205
-0.55112606,-0.80735964,-0.5758941,-0.7184025,-0.66357034,-0.73875856
-0.4281726,-0.518266,-0.45478842,-0.12670547,-0.48134312,-0.1684893
-0.61260283,-0.80735964,-0.5607559,-0.7247648,-0.64700425,-0.7275768
-1.4118003,-0.80735964,-0.78025997,-0.7756635,-0.71879065,-0.77230376
-0.61260283,-0.80735964,-0.5607559,-0.7247648,-0.64700425,-0.7275768
-0.4281726,-0.518266,-0.500203,-0.3143943,-0.61939406,-0.44803303
-0.120788924,-0.22917245,-0.4043277,-0.69931555,-0.48134312,-0.6940315
-0.55112606,-0.80735964,-0.5758941,-0.7184025,-0.66357034,-0.73875856
-0.48964933,-0.518266,-0.55234575,-0.6181958,-0.5696957,-0.43685126
-0.48964933,-0.22917245,-0.5758941,-0.73430836,-0.5420855,-0.70521325
-0.61260283,-0.80735964,-0.5607559,-0.7247648,-0.64700425,-0.7275768
-0.3052191,-0.80735964,-0.4833828,-0.708859,-0.65804833,-0.6940315
-0.36669585,-0.518266,-0.45058334,-0.29212615,-0.46477702,-0.26912504
0.18659474,0.05992115,-0.13520393,-0.77248234,-0.1997192,-0.76112205
-0.36669585,-0.22917245,-0.5035671,-0.594337,-0.4482109,-0.5039418
-0.48964933,-0.518266,-0.55234575,-0.6181958,-0.5696957,-0.43685126
-0.55112606,-1.0964532,-0.5035671,-0.15533596,-0.7353568,-0.671668
-0.61260283,-0.80735964,-0.5607559,-0.7247648,-0.64700425,-0.7275768
-0.8585098,-0.518266,-0.67849755,-0.7533954,-0.6249161,-0.7275768
-0.797033,-0.518266,-0.6532672,-0.47663385,-0.60282797,-0.3250338
-0.55112606,-1.0964532,-0.5035671,-0.15533596,-0.7353568,-0.671668
-1.4118003,-1.0964532,-0.78025997,-0.7756635,-0.72983474,-0.7499403
-0.67407954,-0.22917245,-0.6456981,-0.7406707,-0.5807398,-0.7275768
-0.55112606,-0.80735964,-0.5245924,-0.288945,-0.47029904,0.36823466
-0.61260283,-1.0964532,-0.5447767,-0.51798904,-0.6746144,-0.53748703
-0.55112606,-0.80735964,-0.5245924,-0.288945,-0.47029904,0.36823466
-0.8585098,-0.518266,-0.67849755,-0.7533954,-0.6249161,-0.7275768
-0.7355563,-0.80735964,-0.5893503,-0.6181958,-0.6249161,-0.61575925
-0.3052191,-0.22917245,-0.4404912,-0.55298185,-0.41507867,-0.5710323
-0.05931219,1.7944827,-0.29247314,-0.43686926,0.39113876,-0.2355798
-0.24374239,0.6381084,-0.3824614,-0.07262564,-0.094800495,0.032782182
-0.55112606,0.05992115,-0.5363665,-0.52435136,-0.3764244,-0.3026703
-1.0429399,-0.518266,-0.709615,-0.6070617,-0.63596016,-0.77230376
-0.3052191,-0.80735964,-0.4833828,-0.708859,-0.65804833,-0.6940315
-0.55112606,-0.22917245,-0.5052491,-0.54025716,-0.41507867,-0.53748703
-0.48964933,-0.22917245,-0.496839,-0.3907423,-0.4040346,-0.2355798
-0.61260283,-0.518266,-0.57925814,-0.5323043,-0.45925498,-0.2132163
-0.48964933,0.05992115,-0.55823284,-0.6372828,-0.41507867,-0.53748703
-0.7355563,-0.80735964,-0.58766824,-0.30326024,-0.5807398,-0.31385204
1.9079434,1.7944827,1.9622794,2.0539844,2.5336893,2.0790424
-0.48964933,-0.22917245,-0.49768,-0.4702715,-0.4371668,-0.5039418
-0.3052191,-0.22917245,-0.4404912,-0.55298185,-0.41507867,-0.5710323
-0.7355563,0.6381084,-0.6044885,-0.40664816,-0.32120404,-0.07903531
-0.67407954,-0.518266,-0.5784171,-0.4511845,-0.5365635,-0.5039418
-0.24374239,0.6381084,-0.45310637,-0.65796036,-0.07271235,-0.63812274
-0.9199865,-1.0964532,-0.68017954,-0.5307137,-0.71879065,-0.5598505
-0.55112606,-0.80735964,-0.5758941,-0.7184025,-0.66357034,-0.73875856
-1.1044166,-0.518266,-0.73568636,-0.73430836,-0.65804833,-0.7275768
-0.61260283,-0.518266,-0.61542165,-0.55139124,-0.63596016,-0.6940315
-0.61260283,-0.80735964,-0.5607559,-0.7247648,-0.64700425,-0.7275768
-0.67407954,-0.518266,-0.5784171,-0.4511845,-0.5365635,-0.5039418
-0.120788924,0.05992115,-0.33368272,-0.33984363,-0.29911587,-0.33621556
-0.7355563,-0.518266,-0.59439635,-0.613424,-0.54760754,-0.5710323
-1.2888469,-1.0964532,-0.7659628,-0.75180477,-0.72983474,-0.70521325
-1.2888469,-1.0964532,-0.7659628,-0.75180477,-0.72983474,-0.70521325
-0.61260283,0.6381084,-0.5388896,-0.62296754,-0.20524125,-0.5039418
-0.48964933,-0.80735964,-0.52879745,-0.5275325,-0.6249161,-0.671668
-1.3503236,-0.80735964,-0.7760549,-0.78520703,-0.71326864,-0.77230376
-0.3052191,-0.22917245,-0.4463783,-0.4702715,-0.45373294,-0.41448778
-0.48964933,-1.0964532,-0.5119772,-0.5911558,-0.7353568,-0.7275768
-0.24374239,-0.22917245,-0.3757333,-0.37165532,-0.3322481,-0.43685126
-0.9814632,-0.518266,-0.7028869,-0.4702715,-0.65804833,-0.77230376
-0.24374239,-0.22917245,-0.37068722,-0.24758981,-0.3322481,-0.12376231
-0.7355563,-0.80735964,-0.5893503,-0.6181958,-0.6249161,-0.61575925
-0.36669585,-0.22917245,-0.5035671,-0.594337,-0.4482109,-0.5039418
-0.55112606,0.05992115,-0.5363665,-0.52435136,-0.3764244,-0.3026703
-0.61260283,0.6381084,-0.5388896,-0.62296754,-0.20524125,-0.5039418
-0.4281726,-0.518266,-0.46235752,-0.2953073,-0.50343126,-0.6045775
-0.3052191,-0.22917245,-0.4463783,-0.4702715,-0.45373294,-0.41448778
-0.7355563,0.6381084,-0.6044885,-0.40664816,-0.32120404,-0.07903531
-0.55112606,-0.22917245,-0.5052491,-0.54025716,-0.41507867,-0.53748703
-1.0429399,-1.0964532,-0.7281172,-0.7072684,-0.7353568,-0.7275768
-0.120788924,0.05992115,-0.33368272,-0.33984363,-0.29911587,-0.33621556
-0.3052191,-0.80735964,-0.34461588,-0.42891634,-0.61939406,-0.68284976
-0.797033,-0.80735964,-0.56411994,-0.31280372,-0.66357034,-0.26912504
-0.24374239,-0.80735964,-0.31433943,-0.16487947,-0.41507867,-0.1908528
-0.48964933,-1.0964532,-0.5119772,-0.5911558,-0.7353568,-0.7275768
-0.24374239,-0.80735964,-0.31433943,-0.16487947,-0.41507867,-0.1908528
-0.4281726,-0.22917245,-0.49936202,-0.37642705,-0.42612275,0.27878064
-0.24374239,-0.80735964,-0.31433943,-0.16487947,-0.41507867,-0.1908528
-0.9814632,-0.80735964,-0.712979,-0.74544245,-0.6967026,-0.76112205
0.43250167,0.34901476,-0.008211147,-0.4002858,-0.1389768,-0.39212427
-0.3052191,0.05992115,-0.39844063,-0.23645572,-0.0064479043,0.39059818
-0.9814632,-0.80735964,-0.69531775,-0.7231743,-0.68013644,-0.73875856
-0.24374239,-0.80735964,-0.31433943,-0.16487947,-0.41507867,-0.1908528
0.24807148,0.05992115,-0.030077454,-0.22850281,-0.023014016,-0.6493045
0.06364128,0.05992115,-0.18902868,-0.18555705,-0.27150568,-0.22439806
-0.8585098,-0.518266,-0.638129,-0.62296754,-0.60282797,-0.70521325
-0.61260283,-0.22917245,-0.5489817,-0.6738662,-0.47029904,-0.6604863
-0.9814632,-0.80735964,-0.69531775,-0.7231743,-0.68013644,-0.73875856
-0.48964933,-1.0964532,-0.44974235,0.16914305,-0.5365635,-0.07903531
-0.67407954,-0.22917245,-0.60028344,-0.5148078,-0.53104144,-0.59339577
0.06364128,0.05992115,-0.18902868,-0.18555705,-0.27150568,-0.22439806
-0.48964933,-0.22917245,-0.5758941,-0.73430836,-0.5420855,-0.70521325
-0.05931219,-0.518266,-0.32443157,-0.49253967,-0.45373294,-0.5039418
-0.4281726,-0.518266,-0.45478842,-0.12670547,-0.48134312,-0.1684893
0.24807148,0.05992115,-0.030077454,-0.22850281,-0.023014016,-0.6493045
0.06364128,0.05992115,-0.18902868,-0.18555705,-0.27150568,-0.22439806
0.43250167,0.34901476,-0.008211147,-0.4002858,-0.1389768,-0.39212427
0.43250167,0.34901476,-0.008211147,-0.4002858,-0.1389768,-0.39212427
0.43250167,0.34901476,-0.008211147,-0.4002858,-0.1389768,-0.39212427
-0.24374239,-1.0964532,-0.40769175,-0.479815,-0.6856585,-0.70521325
-0.3052191,-1.0964532,-0.46656257,-0.46390918,-0.7353568,-0.77230376
0.12511802,-0.80735964,-0.15875225,-0.26985797,-0.53104144,-0.52630526
-0.55112606,-0.22917245,-0.565802,-0.43527868,-0.5641737,-0.54866874
-0.8585098,-0.80735964,-0.65074414,-0.5004926,-0.61939406,-0.47039652
-0.36669585,-0.80735964,-0.45478842,-0.25236157,-0.65804833,-0.33621556
-0.05931219,-0.518266,-0.32443157,-0.49253967,-0.45373294,-0.5039418
-0.4281726,-0.80735964,-0.5262744,-0.6261487,-0.6746144,-0.7275768
-0.3052191,-0.80735964,-0.44553727,-0.613424,-0.61939406,-0.77230376
0.43250167,0.34901476,-0.008211147,-0.4002858,-0.1389768,-0.39212427
-0.48964933,-1.0964532,-0.44974235,0.16914305,-0.5365635,-0.07903531
-0.05931219,-0.518266,-0.32443157,-0.49253967,-0.45373294,-0.5039418
-0.48964933,-1.0964532,-0.4884289,-0.118752554,-0.68013644,-0.13494405
0.43250167,0.34901476,-0.008211147,-0.4002858,-0.1389768,-0.39212427
-0.61260283,-0.22917245,-0.5742121,-0.34143424,-0.50895333,-0.3026703
0.12511802,0.05992115,-0.12174773,-0.288945,-0.061668273,-0.36976078
0.98579234,0.05992115,0.65114206,0.8165105,0.38561672,1.5646819
-0.797033,-0.518266,-0.64233404,-0.7184025,-0.5807398,-0.7275768
0.24807148,0.05992115,-0.030077454,-0.22850281,-0.023014016,-0.6493045
-0.3052191,-0.80735964,-0.34461588,-0.42891634,-0.61939406,-0.68284976
-0.24374239,0.05992115,-0.33536473,0.13733138,-0.23837346,0.07750918
-0.7355563,-0.518266,-0.6044885,-0.479815,-0.5420855,-0.47039652
-0.05931219,-0.80735964,-0.20080283,0.0196282,-0.6249161,-0.28030682
0.43250167,0.34901476,-0.008211147,-0.4002858,-0.1389768,-0.39212427
-0.55112606,-1.0964532,-0.5035671,-0.15533596,-0.7353568,-0.671668
-0.24374239,0.05992115,-0.33536473,0.13733138,-0.23837346,0.07750918
0.18659474,-0.80735964,-0.15622921,-0.45595625,-0.5752177,-0.5710323
0.12511802,0.05992115,-0.12174773,-0.288945,-0.061668273,-0.36976078
0.12511802,0.05992115,-0.12174773,-0.288945,-0.061668273,-0.36976078
-0.8585098,-1.0964532,-0.6667234,-0.6181958,-0.71326864,-0.61575925
0.18659474,-0.80735964,-0.15622921,-0.45595625,-0.5752177,-0.5710323
-0.36669585,-0.80735964,-0.45478842,-0.25236157,-0.65804833,-0.33621556
-0.05931219,-0.518266,-0.32443157,-0.49253967,-0.45373294,-0.5039418
